alert_id,transaction_id,alert_rule,score,alert_status,created_ts
A0005550,T00014864,risky_category,28.71,closed,2025-05-24 16:51:32
A0005551,T00000551,velocity,17.3,closed,2025-11-15 00:13:28
A0005552,T00000407,risky_category,15.87,closed,2025-08-06 12:40:46
A0005553,T00008820,cross_border,63.72,review,2025-11-29 15:29:48
A0005554,T00011967,risky_category,51.2,review,2025-04-18 21:15:12
A0005555,T00002120,high_amount,55.94,review,2025-06-05 03:13:01
A0005556,T00009827,velocity,57.43,review,2025-02-04 17:07:36
A0005557,T00011038,high_amount,54.68,review,2025-09-22 18:56:02
A0005558,T00002254,cross_border,32.22,closed,2025-10-03 17:44:13
A0005559,T00015527,velocity,59.68,review,2025-10-14 20:07:21
A0005560,T00003830,velocity,91.23,escalated,2025-09-26 18:36:08
A0005561,T00024089,cross_border,85.54,escalated,2025-08-19 08:49:35
A0005562,T00016899,blacklist_match,85.82,escalated,2025-01-14 10:59:27
A0005563,T00017684,risky_category,57.94,review,2025-04-02 02:06:41
A0005564,T00011730,velocity,30.9,closed,2025-09-12 01:51:54
A0005565,T00015013,velocity,15.51,closed,2025-01-10 18:07:18
A0005566,T00000590,cross_border,66.36,review,2025-06-21 05:08:43
A0005567,T00013969,risky_category,14.54,closed,2025-08-02 23:23:19
A0005568,T00000743,velocity,45.16,closed,2025-02-06 08:01:57
A0005569,T00002675,blacklist_match,95.87,escalated,2025-10-22 02:03:17
A0005570,T00006732,new_device,65.0,review,2025-01-06 18:16:49
A0005571,T00010078,high_amount,39.62,closed,2025-05-25 05:24:22
A0005572,T00008340,velocity,57.19,review,2025-11-16 17:48:17
A0005573,T00017416,high_amount,42.56,closed,2025-03-05 09:31:51
A0005574,T00015245,risky_category,71.22,review,2025-12-02 15:01:05
A0005575,T00017515,risky_category,73.45,review,2025-08-01 09:23:10
A0005576,T00012267,new_device,53.42,review,2025-05-05 08:49:50
A0005577,T00005479,velocity,20.98,closed,2025-03-24 16:53:11
A0005578,T00013888,blacklist_match,85.07,escalated,2025-03-03 11:21:43
A0005579,T00017390,velocity,17.52,closed,2025-10-16 03:00:22
A0005580,T00023444,risky_category,38.96,closed,2025-03-25 08:41:31
A0005581,T00011110,cross_border,47.54,closed,2025-03-14 20:09:46
A0005582,T00013718,velocity,58.81,review,2025-11-06 03:34:53
A0005583,T00010854,blacklist_match,49.81,closed,2025-06-02 16:34:12
A0005584,T00024481,risky_category,36.85,closed,2025-06-01 13:29:20
A0005585,T00022754,new_device,14.3,closed,2025-01-16 12:01:17
A0005586,T00001184,risky_category,40.58,closed,2025-05-27 17:09:34
A0005587,T00023603,risky_category,79.99,escalated,2025-06-20 10:48:24
A0005588,T00003226,blacklist_match,50.41,review,2025-11-04 08:31:00
A0005589,T00014287,risky_category,90.11,escalated,2025-08-10 12:59:03
A0005590,T00005523,risky_category,86.92,escalated,2025-05-11 22:34:17
A0005591,T00024717,velocity,92.03,escalated,2025-10-27 12:07:44
A0005592,T00020111,velocity,45.37,closed,2025-03-25 11:38:25
A0005593,T00006396,risky_category,33.37,closed,2025-07-13 17:41:02
A0005594,T00009955,cross_border,63.94,review,2025-08-28 20:23:46
A0005595,T00001611,velocity,33.95,closed,2025-12-20 13:47:59
A0005596,T00006803,velocity,12.46,closed,2025-07-04 04:46:12
A0005597,T00006138,blacklist_match,26.59,closed,2025-03-14 14:42:12
A0005598,T00019804,high_amount,81.3,escalated,2025-03-08 05:13:23
A0005599,T00004850,velocity,35.63,closed,2025-06-17 14:00:40
A0005600,T00018802,cross_border,67.45,review,2025-09-27 18:49:05
A0005601,T00024265,high_amount,69.66,review,2025-07-07 07:14:26
A0005602,T00022525,high_amount,93.27,escalated,2025-05-07 06:47:29
A0005603,T00004942,new_device,58.75,review,2025-06-26 08:36:27
A0005604,T00015783,blacklist_match,40.57,closed,2025-06-19 04:09:48
A0005605,T00022193,new_device,83.66,escalated,2025-03-30 08:41:56
A0005606,T00017629,high_amount,92.13,escalated,2025-02-17 03:24:43
A0005607,T00012464,new_device,53.04,review,2025-11-04 05:02:26
A0005608,T00015030,velocity,58.97,review,2025-12-17 18:41:36
A0005609,T00022781,risky_category,82.13,escalated,2025-05-06 00:17:54
A0005610,T00014146,high_amount,53.76,review,2025-12-08 19:45:51
A0005611,T00002432,velocity,5.08,closed,2025-05-31 15:16:29
A0005612,T00005820,blacklist_match,39.41,closed,2025-07-16 00:04:47
A0005613,T00001943,high_amount,96.01,escalated,2025-02-01 20:25:45
A0005614,T00007019,risky_category,57.21,review,2025-07-21 01:26:00
A0005615,T00023787,new_device,96.25,escalated,2025-07-18 15:50:29
A0005616,T00000768,velocity,43.99,closed,2025-07-11 21:08:17
A0005617,T00000827,risky_category,70.69,review,2025-07-20 12:28:41
A0005618,T00006864,new_device,50.47,review,2025-07-15 23:59:12
A0005619,T00013799,velocity,49.14,closed,2025-08-21 10:30:08
A0005620,T00013184,risky_category,35.62,closed,2025-12-09 09:02:53
A0005621,T00004095,cross_border,52.33,review,2025-06-02 22:28:53
A0005622,T00002924,blacklist_match,53.61,review,2025-12-29 04:20:01
A0005623,T00015881,risky_category,66.23,review,2025-08-24 14:46:40
A0005624,T00007467,new_device,7.89,closed,2025-04-07 13:43:04
A0005625,T00020137,risky_category,21.88,closed,2025-04-18 08:32:06
A0005626,T00019358,cross_border,24.69,closed,2025-07-24 04:15:12
A0005627,T00022719,risky_category,44.89,closed,2025-01-28 04:13:49
A0005628,T00001962,high_amount,38.09,closed,2025-12-17 06:07:49
A0005629,T00003307,velocity,40.29,closed,2025-05-04 11:59:59
A0005630,T00019539,velocity,4.09,closed,2025-09-27 13:49:19
A0005631,T00023530,high_amount,36.32,closed,2025-04-17 14:40:01
A0005632,T00007144,velocity,54.71,review,2025-02-07 00:21:20
A0005633,T00012270,cross_border,66.96,review,2025-10-17 17:54:55
A0005634,T00020521,cross_border,72.26,review,2025-08-29 05:28:01
A0005635,T00001881,velocity,30.8,closed,2025-05-12 03:25:11
A0005636,T00004393,velocity,59.25,review,2025-02-27 01:14:21
A0005637,T00013777,new_device,35.81,closed,2025-08-23 22:49:21
A0005638,T00011539,high_amount,65.62,review,2025-03-03 02:39:42
A0005639,T00008189,risky_category,47.64,closed,2025-12-23 00:17:37
A0005640,T00017976,new_device,51.94,review,2025-07-06 05:55:32
A0005641,T00009281,cross_border,65.36,review,2025-06-19 10:37:25
A0005642,T00016703,new_device,44.6,closed,2025-06-26 00:54:46
A0005643,T00010130,new_device,25.83,closed,2025-07-09 16:03:28
A0005644,T00011898,new_device,56.33,review,2025-04-28 19:21:14
A0005645,T00012205,new_device,49.68,closed,2025-08-24 11:57:07
A0005646,T00004938,cross_border,44.13,closed,2025-07-07 08:35:30
A0005647,T00011152,blacklist_match,51.88,review,2025-07-24 11:18:08
A0005648,T00008132,blacklist_match,79.4,escalated,2025-04-14 12:54:05
A0005649,T00004289,high_amount,65.22,review,2025-05-02 02:15:35
A0005650,T00004114,cross_border,35.84,closed,2025-11-02 05:15:17
A0005651,T00023330,blacklist_match,71.5,review,2025-12-11 10:12:57
A0005652,T00016266,new_device,70.52,review,2025-11-28 19:35:25
A0005653,T00011280,cross_border,50.77,review,2025-09-19 04:44:54
A0005654,T00023872,velocity,27.71,closed,2025-02-13 08:07:28
A0005655,T00018419,high_amount,83.54,escalated,2025-11-16 17:54:26
A0005656,T00013661,velocity,35.77,closed,2025-09-04 16:36:35
A0005657,T00013663,high_amount,26.12,closed,2025-06-25 20:28:35
A0005658,T00017795,high_amount,20.95,closed,2025-06-10 16:51:54
A0005659,T00005543,high_amount,47.01,closed,2025-06-12 13:12:30
A0005660,T00022776,high_amount,56.33,review,2025-03-02 01:53:32
A0005661,T00002979,risky_category,45.57,closed,2025-10-16 03:06:01
A0005662,T00024457,velocity,74.22,review,2025-02-07 20:04:56
A0005663,T00001894,risky_category,85.19,escalated,2025-05-14 14:33:27
A0005664,T00009102,new_device,59.17,review,2025-01-13 09:21:05
A0005665,T00012253,new_device,43.04,closed,2025-07-04 17:30:22
A0005666,T00019733,velocity,30.91,closed,2025-07-26 02:39:11
A0005667,T00011080,risky_category,66.17,review,2025-05-29 18:39:06
A0005668,T00014410,risky_category,27.91,closed,2025-08-19 16:41:10
A0005669,T00000629,new_device,66.63,review,2025-09-22 15:49:38
A0005670,T00013683,high_amount,68.63,review,2025-12-25 18:49:20
A0005671,T00024890,risky_category,34.92,closed,2025-02-20 17:27:23
A0005672,T00020555,risky_category,33.36,closed,2025-03-07 08:17:24
A0005673,T00022302,velocity,35.77,closed,2025-07-09 10:04:39
A0005674,T00022155,velocity,77.55,escalated,2025-03-01 12:04:19
A0005675,T00015310,new_device,52.73,review,2025-01-15 07:01:40
A0005676,T00000213,risky_category,66.3,review,2025-02-06 19:12:26
A0005677,T00005381,blacklist_match,73.95,review,2025-07-23 18:28:49
A0005678,T00005230,new_device,16.17,closed,2025-10-25 04:07:25
A0005679,T00005078,high_amount,67.32,review,2025-06-11 11:45:48
A0005680,T00011517,high_amount,62.68,review,2025-03-05 14:23:51
A0005681,T00016485,cross_border,50.15,review,2025-02-07 00:29:27
A0005682,T00024317,high_amount,4.54,closed,2025-08-15 07:34:24
A0005683,T00020384,risky_category,86.51,escalated,2025-08-09 22:55:06
A0005684,T00013237,velocity,42.95,closed,2025-06-19 12:51:58
A0005685,T00004679,risky_category,7.6,closed,2025-04-24 14:06:19
A0005686,T00009168,new_device,35.11,closed,2025-02-09 04:03:55
A0005687,T00020107,velocity,43.64,closed,2025-07-19 01:21:12
A0005688,T00007980,velocity,85.79,escalated,2025-11-18 23:46:44
A0005689,T00019870,new_device,47.72,closed,2025-07-15 09:55:02
A0005690,T00012384,cross_border,25.64,closed,2025-03-09 02:21:45
A0005691,T00008196,high_amount,69.77,review,2025-04-25 18:26:46
A0005692,T00006896,new_device,47.03,closed,2025-06-02 22:54:51
A0005693,T00005335,cross_border,54.37,review,2025-01-23 02:34:50
A0005694,T00000638,risky_category,4.82,closed,2025-02-25 16:57:36
A0005695,T00003152,velocity,72.93,review,2025-04-22 19:56:57
A0005696,T00021041,high_amount,47.04,closed,2025-02-03 15:06:36
A0005697,T00012294,high_amount,87.42,escalated,2025-09-05 03:12:03
A0005698,T00017353,velocity,77.07,escalated,2025-12-22 05:21:34
A0005699,T00020575,cross_border,43.06,closed,2025-05-31 07:42:59
A0005700,T00022211,risky_category,64.02,review,2025-11-20 18:24:44
A0005701,T00000057,new_device,60.36,review,2025-11-14 04:49:05
A0005702,T00020823,velocity,37.89,closed,2025-08-29 07:57:05
A0005703,T00001451,velocity,77.06,escalated,2025-05-14 19:04:05
A0005704,T00002377,high_amount,52.9,review,2025-12-20 14:53:10
A0005705,T00012866,velocity,85.26,escalated,2025-08-06 20:09:48
A0005706,T00006583,cross_border,61.46,review,2025-08-30 20:54:35
A0005707,T00022639,high_amount,66.74,review,2025-07-29 10:00:02
A0005708,T00009681,blacklist_match,57.2,review,2025-08-10 01:30:00
A0005709,T00007413,high_amount,51.51,review,2025-12-11 22:57:12
A0005710,T00022045,blacklist_match,8.81,closed,2025-04-19 00:20:44
A0005711,T00008483,velocity,20.23,closed,2025-02-12 07:33:58
A0005712,T00019932,high_amount,41.46,closed,2025-12-17 19:52:01
A0005713,T00011345,risky_category,48.77,closed,2025-03-19 12:36:43
A0005714,T00014054,new_device,30.93,closed,2025-03-09 08:03:09
A0005715,T00008517,cross_border,51.69,review,2025-06-02 14:07:30
A0005716,T00023358,risky_category,46.69,closed,2025-03-21 03:09:32
A0005717,T00011420,risky_category,33.11,closed,2025-11-29 20:11:39
A0005718,T00024976,risky_category,34.57,closed,2025-10-27 21:32:59
A0005719,T00008236,high_amount,22.19,closed,2025-04-25 18:31:58
A0005720,T00007036,risky_category,51.33,review,2025-12-05 14:31:25
A0005721,T00012361,risky_category,25.72,closed,2025-08-14 12:02:14
A0005722,T00021761,new_device,74.64,review,2025-11-29 13:20:06
A0005723,T00005887,cross_border,21.13,closed,2025-03-19 04:15:06
A0005724,T00021633,risky_category,54.33,review,2025-08-19 00:51:26
A0005725,T00023664,new_device,77.19,escalated,2025-09-23 21:09:02
A0005726,T00008843,blacklist_match,46.38,closed,2025-08-22 07:10:17
A0005727,T00022919,velocity,61.41,review,2025-07-27 03:18:30
A0005728,T00023422,high_amount,83.72,escalated,2025-01-26 10:16:02
A0005729,T00015446,velocity,77.55,escalated,2025-09-02 18:21:24
A0005730,T00011735,velocity,39.58,closed,2025-02-13 04:55:05
A0005731,T00022896,risky_category,60.87,review,2025-04-24 16:03:49
A0005732,T00019926,cross_border,64.24,review,2025-06-21 23:08:09
A0005733,T00021333,risky_category,66.55,review,2025-10-08 06:20:09
A0005734,T00022202,velocity,59.49,review,2025-01-25 13:23:31
A0005735,T00021512,high_amount,75.08,escalated,2025-07-04 14:39:06
A0005736,T00012961,velocity,33.15,closed,2025-03-05 18:03:41
A0005737,T00022098,cross_border,80.09,escalated,2025-03-15 09:04:17
A0005738,T00002566,risky_category,62.39,review,2025-12-02 13:55:35
A0005739,T00015354,new_device,91.39,escalated,2025-06-18 00:21:43
A0005740,T00022022,velocity,35.62,closed,2025-11-28 11:09:58
A0005741,T00023891,cross_border,11.05,closed,2025-06-01 04:42:54
A0005742,T00008581,high_amount,82.13,escalated,2025-02-03 05:51:37
A0005743,T00017513,velocity,43.3,closed,2025-09-04 15:47:07
A0005744,T00004768,velocity,82.41,escalated,2025-09-20 14:07:01
A0005745,T00001462,cross_border,64.42,review,2025-08-07 10:10:40
A0005746,T00018156,cross_border,59.3,review,2025-04-09 00:59:27
A0005747,T00019470,cross_border,42.33,closed,2025-05-09 08:03:48
A0005748,T00001073,risky_category,23.6,closed,2025-04-21 06:12:31
A0005749,T00006749,cross_border,21.8,closed,2025-02-08 04:17:39
A0005750,T00003329,new_device,58.35,review,2025-12-07 01:20:03
A0005751,T00024052,new_device,44.94,closed,2025-10-22 22:42:44
A0005752,T00024693,new_device,48.25,closed,2025-05-27 07:31:20
A0005753,T00018582,new_device,83.75,escalated,2025-06-11 16:47:16
A0005754,T00019383,new_device,62.85,review,2025-11-09 07:50:33
A0005755,T00007175,risky_category,90.91,escalated,2025-09-01 03:58:44
A0005756,T00024822,new_device,25.11,closed,2025-02-08 10:56:02
A0005757,T00000308,high_amount,65.59,review,2025-03-20 20:45:01
A0005758,T00012407,velocity,69.77,review,2025-01-21 02:14:50
A0005759,T00006645,new_device,61.42,review,2025-12-16 07:09:22
A0005760,T00007280,velocity,38.27,closed,2025-07-01 12:17:58
A0005761,T00024198,new_device,66.33,review,2025-12-12 04:55:40
A0005762,T00022082,velocity,48.39,closed,2025-03-26 13:41:26
A0005763,T00015048,velocity,90.92,escalated,2025-09-14 07:59:21
A0005764,T00006874,new_device,71.51,review,2025-04-07 00:19:17
A0005765,T00002932,high_amount,59.87,review,2025-04-23 05:41:09
A0005766,T00015387,velocity,65.23,review,2025-05-21 23:15:49
A0005767,T00007348,velocity,92.29,escalated,2025-05-14 01:35:58
A0005768,T00017047,new_device,19.07,closed,2025-05-16 10:25:51
A0005769,T00012437,high_amount,91.47,escalated,2025-02-26 08:51:55
A0005770,T00018579,risky_category,42.02,closed,2025-06-17 16:41:49
A0005771,T00001885,velocity,71.29,review,2025-05-26 07:33:45
A0005772,T00018562,risky_category,62.76,review,2025-03-19 07:55:53
A0005773,T00014519,high_amount,40.63,closed,2025-12-30 20:04:40
A0005774,T00005729,new_device,63.07,review,2025-03-01 05:03:42
A0005775,T00018875,velocity,51.45,review,2025-11-28 18:18:55
A0005776,T00004330,velocity,7.24,closed,2025-10-03 06:15:26
A0005777,T00004118,velocity,63.57,review,2025-02-20 12:42:08
A0005778,T00011297,cross_border,74.65,review,2025-07-31 09:47:36
A0005779,T00008283,cross_border,58.97,review,2025-06-21 01:58:36
A0005780,T00007551,cross_border,36.55,closed,2025-03-08 12:52:16
A0005781,T00020494,high_amount,14.38,closed,2025-10-03 22:06:42
A0005782,T00012168,blacklist_match,15.39,closed,2025-08-21 05:28:52
A0005783,T00003162,velocity,63.13,review,2025-03-05 00:08:51
A0005784,T00016677,risky_category,11.32,closed,2025-07-31 22:11:09
A0005785,T00008412,high_amount,42.17,closed,2025-11-30 04:15:17
A0005786,T00020569,high_amount,20.14,closed,2025-10-29 09:39:36
A0005787,T00002908,new_device,42.46,closed,2025-12-16 00:48:41
A0005788,T00017916,blacklist_match,38.73,closed,2025-12-20 01:38:08
A0005789,T00020316,new_device,84.81,escalated,2025-08-09 08:59:29
A0005790,T00016231,new_device,90.7,escalated,2025-10-02 04:43:55
A0005791,T00020808,new_device,34.7,closed,2025-06-24 15:10:32
A0005792,T00022051,cross_border,41.55,closed,2025-06-18 10:43:42
A0005793,T00001690,new_device,77.95,escalated,2025-03-30 20:41:55
A0005794,T00012260,blacklist_match,41.16,closed,2025-09-01 18:42:29
A0005795,T00013133,velocity,29.01,closed,2025-08-11 17:33:41
A0005796,T00003775,velocity,47.53,closed,2025-12-12 02:39:20
A0005797,T00016978,velocity,56.41,review,2025-09-16 05:20:30
A0005798,T00012149,risky_category,64.24,review,2025-10-19 04:27:25
A0005799,T00016204,velocity,80.15,escalated,2025-03-30 21:25:32
A0005800,T00009645,velocity,88.9,escalated,2025-07-06 15:42:40
A0005801,T00007618,risky_category,81.14,escalated,2025-05-26 19:39:44
A0005802,T00010990,high_amount,36.66,closed,2025-05-16 17:02:26
A0005803,T00020795,velocity,62.38,review,2025-04-22 16:46:34
A0005804,T00013403,risky_category,38.42,closed,2025-06-14 06:06:19
A0005805,T00012873,new_device,60.14,review,2025-06-25 22:25:07
A0005806,T00023497,new_device,21.45,closed,2025-02-17 03:04:00
A0005807,T00017461,velocity,36.17,closed,2025-09-17 18:13:21
A0005808,T00011243,risky_category,73.86,review,2025-07-22 08:18:00
A0005809,T00020785,cross_border,80.78,escalated,2025-03-14 02:41:51
A0005810,T00018547,high_amount,18.13,closed,2025-03-13 09:46:01
A0005811,T00022554,high_amount,13.91,closed,2025-12-15 22:09:28
A0005812,T00003439,new_device,35.33,closed,2025-03-26 23:59:21
A0005813,T00010188,risky_category,13.75,closed,2025-07-12 04:11:21
A0005814,T00007593,new_device,14.5,closed,2025-05-23 17:37:25
A0005815,T00020541,velocity,29.42,closed,2025-09-02 14:35:06
A0005816,T00006062,risky_category,59.54,review,2025-12-19 00:40:02
A0005817,T00002850,velocity,93.44,escalated,2025-08-18 21:41:26
A0005818,T00003288,high_amount,47.88,closed,2025-06-05 09:52:55
A0005819,T00007700,velocity,6.96,closed,2025-07-30 06:43:56
A0005820,T00009301,cross_border,79.98,escalated,2025-02-18 22:47:13
A0005821,T00020427,cross_border,66.53,review,2025-10-25 14:53:51
A0005822,T00007394,cross_border,56.8,review,2025-06-19 09:28:41
A0005823,T00019720,cross_border,54.85,review,2025-09-02 17:28:43
A0005824,T00007714,new_device,59.26,review,2025-12-19 16:54:29
A0005825,T00005013,high_amount,68.42,review,2025-11-08 12:45:05
A0005826,T00015822,velocity,39.93,closed,2025-06-22 17:04:03
A0005827,T00002348,high_amount,28.24,closed,2025-05-23 19:29:28
A0005828,T00008097,risky_category,57.13,review,2025-01-11 10:42:00
A0005829,T00004398,new_device,21.25,closed,2025-09-17 17:02:07
A0005830,T00015901,new_device,64.65,review,2025-05-06 07:23:44
A0005831,T00024253,high_amount,47.68,closed,2025-03-08 21:09:45
A0005832,T00005129,risky_category,70.85,review,2025-04-13 22:06:19
A0005833,T00001752,cross_border,26.08,closed,2025-09-02 03:28:56
A0005834,T00017474,high_amount,75.14,escalated,2025-09-10 10:21:17
A0005835,T00018593,cross_border,59.3,review,2025-12-11 05:16:11
A0005836,T00005658,blacklist_match,26.24,closed,2025-02-05 22:47:55
A0005837,T00000096,new_device,71.18,review,2025-03-14 17:08:05
A0005838,T00014368,velocity,59.9,review,2025-10-06 04:49:13
A0005839,T00002467,blacklist_match,34.98,closed,2025-11-24 05:57:10
A0005840,T00011836,velocity,74.62,review,2025-10-17 00:16:25
A0005841,T00006924,new_device,75.88,escalated,2025-10-20 12:33:26
A0005842,T00020279,risky_category,18.86,closed,2025-09-17 23:04:51
A0005843,T00009058,new_device,25.2,closed,2025-08-16 10:59:21
